2,40.589746,50.0000,130.0000
1,40.599693,171.5074,166.5074
2,40.609658,50.0000,130.0000
1,40.611543,171.3817,166.3817
1,40.613429,171.3617,166.3617
1,40.615315,171.3417,166.3417
0,40.617221,7.5710,32.5091
1,40.619066,171.3019,166.3019
1,40.628933,171.1973,166.1973
2,40.638839,50.0000,130.0000
2,40.648704,50.0000,130.0000
1,40.650850,170.9648,165.9648
1,40.652715,170.9450,165.9450
3,40.662660,96.2446,72.9828
3,40.672586,96.1884,72.8028
3,40.684258,96.1222,72.5912
1,40.687190,170.5794,165.5794
1,40.689195,170.5581,165.5581
1,40.691161,170.5373,165.5373
0,40.693207,7.5774,32.5848
0,40.695474,7.5776,32.5870
1,40.705340,170.3869,165.3869
1,40.715507,170.2790,165.2790
3,40.725492,95.8886,71.8434
0,40.727778,7.5803,32.6192
1,40.729704,170.1284,165.1284
1,40.729704,170.1284,165.1284
1,40.739651,170.0229,165.0229
0,40.741497,7.5814,32.6329
0,40.741497,7.5814,32.6329
0,40.743523,7.5816,32.6349
2,40.753549,50.0000,130.0000
3,40.763395,95.6738,71.1560
1,40.765260,169.7513,164.7513
1,40.775147,169.6464,164.6464
1,40.785254,169.5392,164.5392
1,40.787199,169.5186,164.5186
1,40.787199,169.5186,164.5186
2,40.797125,50.0000,130.0000
1,40.807051,169.3080,164.3080
1,40.808977,169.2876,164.2876
0,40.810983,7.5873,32.7021
1,40.821149,169.1585,164.1585
3,40.831134,95.2899,69.9275
3,40.841060,95.2336,69.7475
1,40.842925,168.9275,163.9275
1,40.844770,168.9080,163.9080
2,40.855056,50.0000,130.0000
1,40.857021,168.7780,163.7780
2,40.867286,50.0000,130.0000
1,40.869131,168.6496,163.6496
3,40.879137,95.0178,69.0570
1,40.880962,168.5241,163.5241
0,40.883348,7.5933,32.7743
1,40.893534,168.3908,163.3908
2,40.903579,50.0000,130.0000
2,40.913485,50.0000,130.0000
3,40.923770,94.7649,68.2476
1,40.925656,168.0501,163.0501
1,40.927642,168.0290,163.0290
1,40.929507,168.0092,163.0092
2,40.939592,50.0000,130.0000
0,40.941599,7.5982,32.8323
1,40.943624,167.8595,162.8595
1,40.953791,167.7516,162.7516
2,40.963676,50.0000,130.0000
1,40.965822,167.6240,162.6240
2,40.975827,50.0000,130.0000
1,40.977712,167.4979,162.4979
3,40.987617,94.4030,67.0897
1,40.989502,167.3729,162.3729
3,40.999728,94.3344,66.8701
3,41.009853,94.2770,66.6865
1,41.011698,167.1374,162.1374
0,41.013605,7.6043,32.9041
1,41.023531,167.0119,162.0119
0,41.025437,7.6053,32.9158
1,41.035463,166.8854,161.8854
1,41.037368,166.8652,161.8652
3,41.047333,94.0646,66.0067
3,41.057199,94.0087,65.8278
1,41.059044,166.6353,161.6353
0,41.061250,7.6083,32.9515
3,41.072642,93.9212,65.5478
1,41.074527,166.4710,161.4710
1,41.074527,166.4710,161.4710
1,41.084714,166.3630,161.3630
0,41.086600,7.6104,32.9768
1,41.096486,166.2381,161.2381
1,41.098432,166.2175,161.2175
0,41.100438,7.6116,32.9906
2,41.110264,50.0000,130.0000
1,41.112129,166.0722,161.0722
1,41.121976,165.9678,160.9678
2,41.132261,50.0000,130.0000
1,41.134186,165.8383,160.8383
1,41.134186,165.8383,160.8383
0,41.136512,7.6146,33.0265
0,41.136512,7.6146,33.0265
2,41.146338,50.0000,130.0000
0,41.148364,7.6156,33.0383
3,41.158210,93.4362,63.9960
1,41.160056,165.5639,160.5639
3,41.171028,93.3636,63.7635
2,41.181214,50.0000,130.0000
1,41.183059,165.3199,160.3199
2,41.193004,50.0000,130.0000
1,41.202891,165.1095,160.1095
3,41.212936,93.1261,63.0035
1,41.214841,164.9828,159.9828
1,41.216787,164.9621,159.9621
1,41.226653,164.8575,159.8575
1,41.228539,164.8375,159.8375
1,41.230425,164.8175,159.8175
0,41.232491,7.6227,33.1222
1,41.242337,164.6911,159.6911
2,41.252482,50.0000,130.0000
1,41.262348,164.4789,159.4789
2,41.272353,50.0000,130.0000
3,41.282399,92.7324,61.7438
1,41.284244,164.2467,159.2467
1,41.286230,164.2256,159.2256
1,41.288155,164.2052,159.2052
2,41.298261,50.0000,130.0000
0,41.300227,7.6283,33.1897
1,41.302272,164.0554,159.0554
2,41.312318,50.0000,130.0000
1,41.322284,163.8432,158.8432
1,41.324230,163.8225,158.8225
2,41.334235,50.0000,130.0000
1,41.336160,163.6960,158.6960
3,41.346045,92.3717,60.5896
3,41.356191,92.3142,60.4056
1,41.358076,163.4635,158.4635
0,41.360182,7.6334,33.2494
1,41.370168,163.3353,158.3353
1,41.372014,163.3157,158.3157
0,41.373980,7.6345,33.2632
3,41.384025,92.1565,59.9008
1,41.385971,163.1677,158.1677
1,41.395877,163.0626,158.0626
3,41.405903,92.0325,59.5041
3,41.416008,91.9752,59.3208
3,41.425894,91.9192,59.1415
1,41.427759,162.7244,157.7244
0,41.430045,7.6392,33.3190
1,41.431950,162.6800,157.6800
1,41.433836,162.6600,157.6600
0,41.435782,7.6397,33.3247
1,41.445968,162.5313,157.5313
3,41.455993,91.7486,58.5957
2,41.465959,50.0000,130.0000
1,41.467924,162.2984,157.2984
1,41.467924,162.2984,157.2984
0,41.469810,7.6426,33.3586
1,41.479676,162.1738,157.1738
1,41.489703,162.0674,157.0674
1,41.491728,162.0459,157.0459
2,41.501714,50.0000,130.0000
1,41.503979,161.9160,156.9160
2,41.513964,50.0000,130.0000
1,41.515809,161.7905,156.7905
2,41.526234,50.0000,130.0000
2,41.536480,50.0000,130.0000
1,41.538345,161.5515,156.5515
1,41.538345,161.5515,156.5515
0,41.540291,7.6485,33.4289
1,41.542276,161.5098,156.5098
3,41.552502,91.2017,56.8455
2,41.563134,50.0000,130.0000
1,41.565259,161.2660,156.2660
1,41.567125,161.2463,156.2463
0,41.569051,7.6509,33.4575
0,41.569051,7.6509,33.4575
3,41.579237,91.0502,56.3606
3,41.589162,90.9939,56.1806
1,41.591027,160.9927,155.9927
0,41.592893,7.6529,33.4813
1,41.602819,160.8677,155.8677
0,41.604765,7.6539,33.4931
1,41.606671,160.8268,155.8268
3,41.616556,90.8387,55.6838
1,41.626542,160.6160,155.6160
1,41.628488,160.5954,155.5954
2,41.638393,50.0000,130.0000
1,41.648319,160.3851,155.3851
2,41.658344,50.0000,130.0000
1,41.668231,160.1739,155.1739
1,41.678237,160.0677,155.0677
1,41.680103,160.0479,155.0479
2,41.690188,50.0000,130.0000
1,41.692153,159.9201,154.9201
1,41.694319,159.8972,154.8972
0,41.696225,7.6616,33.5843
2,41.706610,50.0000,130.0000
1,41.716457,159.6623,154.6623
1,41.718382,159.6419,154.6419
2,41.728547,50.0000,130.0000
3,41.738633,90.1469,53.4700
1,41.740498,159.4073,154.4073
0,41.743331,7.6656,33.6312
1,41.745197,159.3575,154.3575
3,41.755142,90.0533,53.1706
1,41.757247,159.2297,154.2297
1,41.767114,159.1250,154.1250
3,41.777079,89.9290,52.7727
1,41.779104,158.9979,153.9979
0,41.781290,7.6687,33.6690
1,41.791556,158.8658,153.8658
3,41.801501,89.7906,52.3298
1,41.803406,158.7401,153.7401
3,41.813632,89.7218,52.1098
1,41.815617,158.6106,153.6106
3,41.825782,89.6530,51.8895
0,41.827608,7.6726,33.7152
1,41.829534,158.4630,153.4630
3,41.839619,89.5745,51.6386
1,41.841484,158.3362,153.3362
1,41.851391,158.2312,153.2312
3,41.861596,89.4500,51.2400
1,41.863561,158.1021,153.1021
1,41.863561,158.1021,153.1021
0,41.865767,7.6758,33.7532
0,41.867634,7.6760,33.7551
1,41.877600,157.9532,152.9532
2,41.887725,50.0000,130.0000
1,41.889650,157.8254,152.8254
1,41.899556,157.7203,152.7203
2,41.909542,50.0000,130.0000
1,41.911567,157.5929,152.5929
2,41.921472,50.0000,130.0000
1,41.923417,157.4672,152.4672
2,41.933622,50.0000,130.0000
2,41.943567,50.0000,130.0000
1,41.945573,157.2322,152.2322
1,41.947478,157.2120,152.2120
1,41.947478,157.2120,152.2120
2,41.957523,50.0000,130.0000
1,41.959448,157.0850,152.0850
3,41.969613,88.8378,49.2811
1,41.971659,156.9555,151.9555
2,41.981604,50.0000,130.0000
1,41.983609,156.8288,151.8288
3,41.993674,88.7015,48.8447
0,41.995580,7.6867,33.8826
1,42.005646,156.5950,151.5950
1,42.007692,156.5733,151.5733
3,42.017597,88.5659,48.4109
0,42.019603,7.6887,33.9065
1,42.022416,156.4172,151.4172
1,42.032262,156.3127,151.3127
3,42.042387,88.4254,47.9613
0,42.046440,7.6910,33.9332
1,42.048305,156.1426,151.1426
1,42.058272,156.0368,151.0368
0,42.060518,7.6922,33.9473
0,42.060518,7.6922,33.9473
1,42.070364,155.9086,150.9086
1,42.080410,155.8020,150.8020
0,42.082576,7.6940,33.9692
2,42.092582,50.0000,130.0000
1,42.102508,155.5677,150.5677
1,42.104473,155.5468,150.5468
2,42.114658,50.0000,130.0000
2,42.124764,50.0000,130.0000
1,42.126689,155.3112,150.3112
0,42.128635,7.6979,34.0151
1,42.138601,155.1848,150.1848
1,42.140726,155.1623,150.1623
2,42.150671,50.0000,130.0000
1,42.152536,155.0370,150.0370
2,42.162401,50.0000,130.0000
1,42.164746,154.9075,149.9075
3,42.174652,87.6758,45.5627
1,42.177444,154.7728,149.7728
3,42.188249,87.5988,45.3161
0,42.190555,7.7031,34.0768
1,42.192401,154.6142,149.6142
1,42.202247,154.5098,149.5098
3,42.212213,87.4630,44.8815
1,42.214338,154.3815,149.3815
0,42.216244,7.7053,34.1024
1,42.226249,154.2552,149.2552
3,42.236175,87.3272,44.4470
1,42.238240,154.1280,149.1280
3,42.248185,87.2591,44.2292
1,42.250030,154.0029,149.0029
3,42.259896,87.1927,44.0168
3,42.270121,87.1348,43.8313
0,42.272028,7.7099,34.1580
1,42.273873,153.7501,148.7501
1,42.283760,153.6452,148.6452
1,42.285845,153.6231,148.6231
3,42.295711,86.9898,43.3673
3,42.305536,86.9341,43.1891
0,42.307502,7.7129,34.1934
1,42.309348,153.3738,148.3738
2,42.319193,50.0000,130.0000
1,42.329179,153.1634,148.1634
1,42.331185,153.1422,148.1422
1,42.331185,153.1422,148.1422
1,42.333190,153.1209,148.1209
0,42.335056,7.7152,34.2208
1,42.345002,152.9956,147.9956
2,42.355167,50.0000,130.0000
2,42.365012,50.0000,130.0000
1,42.366877,152.7636,147.7636
2,42.377062,50.0000,130.0000
2,42.386908,50.0000,130.0000
1,42.388933,152.5297,147.5297
2,42.398878,50.0000,130.0000
2,42.408863,50.0000,130.0000
1,42.411008,152.2955,147.2955
3,42.420954,86.2800,41.0960
1,42.423119,152.1671,147.1671
1,42.425064,152.1464,147.1464
2,42.434909,50.0000,130.0000
1,42.436894,152.0210,147.0210
1,42.436894,152.0210,147.0210
0,42.438780,7.7239,34.3242
1,42.448826,151.8944,146.8944
3,42.458691,86.0661,40.4116
1,42.461543,151.7595,146.7595
1,42.463849,151.7351,146.7351
1,42.465914,151.7132,146.7132
3,42.475999,85.9680,40.0977
0,42.477906,7.7272,34.3632
1,42.480091,151.5628,146.5628
3,42.490076,85.8883,39.8424
1,42.499942,151.3522,146.3522
1,42.501988,151.3305,146.3305
0,42.503874,7.7294,34.3891
1,42.513940,151.2038,146.2038
0,42.515786,7.7304,34.4009
0,42.517652,7.7306,34.4028
0,42.517652,7.7306,34.4028
1,42.527518,151.0597,146.0597
0,42.529484,7.7316,34.4146
1,42.539629,150.9313,145.9313
2,42.549594,50.0000,130.0000
1,42.559561,150.7199,145.7199
1,42.569487,150.6146,145.6146
1,42.571472,150.5935,145.5935
2,42.581417,50.0000,130.0000
1,42.583442,150.4666,145.4666
0,42.585408,7.7363,34.4703
1,42.595234,150.3415,145.3415
2,42.605619,50.0000,130.0000
1,42.607784,150.2084,145.2084
2,42.617729,50.0000,130.0000
1,42.619634,150.0827,145.0827
2,42.629699,50.0000,130.0000
1,42.631584,149.9560,144.9560
3,42.641649,85.0293,37.0936
3,42.651835,84.9715,36.9089
1,42.653760,149.7207,144.7207
1,42.655766,149.6995,144.6995
0,42.657852,7.7423,34.5425
3,42.667698,84.8816,36.6212
0,42.669684,7.7433,34.5543
1,42.671549,149.5321,144.5321
1,42.681656,149.4249,144.4249
3,42.691681,84.7457,36.1863
1,42.701587,149.2135,144.2135
3,42.711492,84.6334,35.8270
1,42.713378,149.0884,144.0884
3,42.723423,84.5658,35.6107
0,42.725249,7.7480,34.6097
1,42.735215,148.8568,143.8568
3,42.745180,84.4425,35.2161
3,42.755066,84.3865,35.0368
1,42.756911,148.6267,143.6267
1,42.758817,148.6064,143.6064
0,42.760902,7.7510,34.6452
3,42.770768,84.2975,34.7520
1,42.780634,148.3750,143.3750
1,42.782700,148.3531,143.3531
1,42.784626,148.3327,143.3327
3,42.794611,84.1624,34.3197
1,42.796576,148.2059,143.2059
1,42.798402,148.1866,143.1866
2,42.808607,50.0000,130.0000
1,42.810672,148.0564,143.0564
0,42.812818,7.7554,34.6969
2,42.822743,50.0000,130.0000
1,42.824648,147.9082,142.9082
2,42.834753,50.0000,130.0000
1,42.844739,147.6951,142.6951
1,42.846645,147.6749,142.6749
2,42.856690,50.0000,130.0000
1,42.859055,147.5433,142.5433
3,42.868900,83.7414,32.9724
2,42.878905,50.0000,130.0000
1,42.880891,147.3117,142.3117
1,42.880891,147.3117,142.3117
2,42.890736,50.0000,130.0000
1,42.892641,147.1870,142.1870
1,42.894566,147.1666,142.1666
2,42.904611,50.0000,130.0000
1,42.906536,147.0396,142.0396
0,42.908802,7.7634,34.7926
3,42.919068,83.4571,32.0626
1,42.920893,146.8874,141.8874
1,42.930739,146.7829,141.7829
2,42.940804,50.0000,130.0000
1,42.942969,146.6532,141.6532
1,42.942969,146.6532,141.6532
2,42.953054,50.0000,130.0000
1,42.955159,146.5239,141.5239
3,42.965085,83.1963,31.2281
1,42.967210,146.3961,141.3961
0,42.969056,7.7685,34.8526
1,42.978941,146.2717,141.2717
3,42.988967,83.0609,30.7950
1,42.991352,146.1400,141.1400
0,42.993198,7.7705,34.8767
1,43.003223,146.0141,141.0141
0,43.005189,7.7715,34.8886
1,43.015175,145.8874,140.8874
0,43.017021,7.7725,34.9004
1,43.027266,145.7591,140.7591
0,43.029292,7.7735,34.9126
0,43.029292,7.7735,34.9126
0,43.031358,7.7737,34.9147
1,43.041324,145.6100,140.6100
1,43.051430,145.5028,140.5028
2,43.061355,50.0000,130.0000
2,43.071241,50.0000,130.0000
1,43.073126,145.2727,140.2727
1,43.075031,145.2525,140.2525
0,43.077017,7.7775,34.9602
1,43.087042,145.1251,140.1251
2,43.097087,50.0000,130.0000
1,43.099032,144.9979,139.9979
2,43.108917,50.0000,130.0000
1,43.118863,144.7876,139.7876
1,43.120769,144.7674,139.7674
2,43.130814,50.0000,130.0000
3,43.140739,82.2008,28.0426
3,43.150605,82.1449,27.8637
1,43.152490,144.4309,139.4309
3,43.162375,82.0782,27.6502
1,43.164621,144.3022,139.3022
0,43.166626,7.7851,35.0495
0,43.168573,7.7852,35.0514
1,43.170458,144.2403,139.2403
3,43.180443,81.9758,27.3225
1,43.190349,144.0294,139.0294
1,43.201302,143.9132,138.9132
0,43.203648,7.7882,35.0864
1,43.205533,143.8683,138.8683
1,43.207579,143.8466,138.8466
3,43.217544,81.7655,26.6497
1,43.227430,143.6361,138.6361
3,43.237295,81.6536,26.2915
1,43.239181,143.5114,138.5114
0,43.241266,7.7913,35.1238
1,43.243152,143.4693,138.4693
1,43.253098,143.3638,138.3638
3,43.262943,81.5082,25.8264
3,43.272789,81.4525,25.6478
1,43.274674,143.1350,138.1350
3,43.284760,81.3846,25.4308
1,43.286625,143.0082,138.0082
3,43.296930,81.3156,25.2100
1,43.298856,142.8785,137.8785
1,43.301001,142.8557,137.8557
2,43.310886,50.0000,130.0000
2,43.320811,50.0000,130.0000
0,43.322677,7.7982,35.2050
1,43.332523,142.5214,137.5214
1,43.334528,142.5001,137.5001
2,43.344713,50.0000,130.0000
1,43.346638,142.3717,137.3717
2,43.356963,50.0000,130.0000
1,43.358808,142.2426,137.2426
3,43.368873,80.9079,23.9053
3,43.378759,80.8519,23.7261
2,43.388824,50.0000,130.0000
1,43.390670,141.9046,136.9046
1,43.392535,141.8848,136.8848
1,43.394461,141.8644,136.8644
1,43.396346,141.8444,136.8444
1,43.396346,141.8444,136.8444
2,43.406411,50.0000,130.0000
2,43.416516,50.0000,130.0000
1,43.418361,141.6109,136.6109
3,43.428507,80.5700,22.8239
1,43.430352,141.4837,136.4837
0,43.432398,7.8074,35.3143
1,43.434323,141.4416,136.4416
2,43.444188,50.0000,130.0000
2,43.454333,50.0000,130.0000
1,43.464179,141.1249,136.1249
1,43.466224,141.1033,136.1033
2,43.476229,50.0000,130.0000
1,43.478234,140.9759,135.9759
1,43.478234,140.9759,135.9759
1,43.480219,140.9548,135.9548
3,43.490225,80.2202,21.7046
0,43.492371,7.8124,35.3741
1,43.502337,140.7202,135.7202
1,43.504302,140.6994,135.6994
3,43.514448,80.0829,21.2653
1,43.516633,140.5686,135.5686
0,43.518639,7.8146,35.4002
0,43.520525,7.8148,35.4021
1,43.530390,140.4227,135.4227
1,43.540497,140.3155,135.3155
0,43.542602,7.8166,35.4241
0,43.544508,7.8168,35.4260
1,43.554454,140.1674,135.1674
1,43.564540,140.0605,135.0605
0,43.566546,7.8186,35.4480
2,43.576371,50.0000,130.0000
1,43.578396,139.9135,134.9135
2,43.588361,50.0000,130.0000
1,43.598287,139.7025,134.7025
1,43.600352,139.6806,134.6806
